CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
04-01-3231-46;04-028;CHIMALTENANGO;CHIMALTENANGO;ESCUELA DE CIENCIAS ECONOMICO CONTABLES Y COMERCIALES DR. JUAN JOSE AREVALO BERMEJO;2A. AVENIDA 12A-84 LA ALAMEDA ZONA 1;58758080;MARILENA HERNANDEZ CABRERA;MILVIA SUZZELLI BATZÍN HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-3245-46;04-001;CHIMALTENANGO;CHIMALTENANGO;TECNOLOGICO PREUNIVERSITARIO;3A. CALLE 7-54 ZONA 3;78394519;SANDRA PATRICIA IMERI AZURDIA DE ZAMORA;EDNA YESENIA GONZÁLEZ ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-01-3253-46;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNICO INDUSTRIAL;9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS;78396913;MARILENA HERNANDEZ CABRERA;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-3254-46;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNICO INDUSTRIAL;9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS;78396913;MARILENA HERNANDEZ CABRERA;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-01-3260-46;04-001;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO 'CAMINEMOS JUNTOS';2A. CALLE 2-45 ZONA 4;52309152;SANDRA PATRICIA IMERI AZURDIA DE ZAMORA;EMILIANA TUBAC CAMEY DE OTZOY;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-01-3272-46;04-028;CHIMALTENANGO;CHIMALTENANGO;COLEGIO INTEGRAL SANTA MONICA (CISMA);3A. CALLE 6-336 ZONA 1, LAS MAJADAS;78396364;MARILENA HERNANDEZ CABRERA;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-02-0003-46;04-022;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO EDUCATIVO INTERCULTURAL;2A. CALLE 2-44 ZONA 1;;JULIO RENE NOTZ CUTZAL;JUSTINIANO SIMON MAXIA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-02-0009-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""POAQUIL""";CALLE PRINCIPAL, ZONA 2;59904642;JULIO RENE NOTZ CUTZAL;--;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-0019-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"INSTITUTO MIXTO BILINGÜE INTERCULTURAL ""SAN JOSÉ POAQUIL""";2A. CALLE 2-44 ZONA 1;54480045;JULIO RENE NOTZ CUTZAL;JUSTINIANO SIMÓN MAXÍA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-0021-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;LICEO EVANGÉLICO SALEM;2A. CALLE 2-44 ZONA 1;30508473;JULIO RENE NOTZ CUTZAL;JUSTINIANO SIMÓN MAXÍA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-02-0022-46;04-022;CHIMALTENANGO;SAN JOSE POAQUIL;"CENTRO EDUCATIVO MAYA COMUNITARIO ""OXLAJUJ Q´ANIL""";CASERÍO CENTRO, ALDEA HACIENDA MARÍA;57208292;JULIO RENE NOTZ CUTZAL;PABLO XINICO AJÚ;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-02-0025-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"LICEO ""SAN JOSÉ""";2A. CALLE 2-120 ZONA 1;46167169;JULIO RENE NOTZ CUTZAL;MARIO FRANCISCO ROBERTO CHACACH MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-0026-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;"LICEO ""SAN JOSÉ""";2A. CALLE 2-120 ZONA 1;46167169;JULIO RENE NOTZ CUTZAL;MARIO FRANCISCO CHACACH MORALES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-02-2135-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO MIXTO DEL NIVEL MEDIO CICLO DIVERSIFICADO;1A. AVENIDA 1-80, ZONA 3;;JULIO RENE NOTZ CUTZAL;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-2302-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;COLEGIO DE EDUCACION MEDIA 'IXIN AC'UALA';1A. AVENIDA 1-80 ZONA 3;;JULIO RENE NOTZ CUTZAL;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-2629-46;04-022;CHIMALTENANGO;SAN JOSE POAQUIL;CENTRO EDUCATIVO MAYA COMUNITARIO 'OXLAJUJ Q'ANIL'(13 SEMILLAS);CASERIO CENTRO ALDEA HACIENDA MARIA;57208292;JULIO RENE NOTZ CUTZAL;;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-02-3275-46;04-012;CHIMALTENANGO;SAN JOSE POAQUIL;INSTITUTO MIXTO BILINGUE INTERCULTURAL SAN JOSE POAQUIL;2A. CALLE 2-44 ZONA 1;54618932;JULIO RENE NOTZ CUTZAL;JUSTINIANO SIMON MAXIA;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-03-0103-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACION NUEVO SAN MARTIN, BARRIO SAN GASPAR;78448617;EDVIN YOBANY VIELMAN ESTRADA;MELBIN DEMECIO HIC GALVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-03-0104-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACION NUEVO SAN MARTIN, BARRIO SAN GASPAR;78448617;EDVIN YOBANY VIELMAN ESTRADA;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0111-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO MUNICIPAL CIENTÍFICO TECNOLÓGICO ""SAN MARTÍN""";2AV. 5A. CALLE ZONA 4, A UN COSTADO DEL CEMENTERIO;78448517;EDVIN YOBANY VIELMAN ESTRADA;MARTHA SILVIA CAMEY CHAJÓN;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0187-46;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGELICO MIXTO ""GETSEMANI""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;JUAN ANTONIO TEPAZ CAMEY;JULIA ESTELA SARAZUA GALVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0189-46;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGELICO MIXTO ""GETSEMANI""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;JUAN ANTONIO TEPAZ CAMEY;JULIA ESTELA SARAZUA GALVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-03-0204-46;04-005;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO CRISTIANO ""JERUSALEN""";SAN MARTÍN JILOTEPEQUE;78448635;MARIA ISABEL ORDON CAMEY;CLAUDIA DALILA HERNÁNDEZ GONZÁLES;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-03-0205-46;04-006;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO EVANGÉLICO MIXTO ""GETSEMANÍ""";6A. AVENIDA 4-26 ZONA 3, BARRIO LA JOYA;78448429;JUAN ANTONIO TEPAZ CAMEY;RAÚL ZACARÍAS ZAMORA POPOL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0209-46;04-007;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO SAN JUAN PABLO -CEJUPA-;2A. AVENIDA, BARRIO SAN JOSÉ EL GUITE;78448888;JORGE CASTRO ARMIRA;LUIS FERNANDO ESCOBAR ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0215-46;04-007;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;CENTRO EDUCATIVO SAN JUAN PABLO -CEJUPA-;2A. AVENIDA FINAL ZONA 4, BARRIO SAN JOSE EL GUITE;78448888;JORGE CASTRO ARMIRA;LUIS FERNANDO ESCOBAR ROCA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0218-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACIÓN NUEVO SAN MARTÍN, BARRIO SAN GASPAR;78448617;EDVIN YOBANY VIELMAN ESTRADA;OLGA MARINA RUANO GAMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-03-0227-46;04-007;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"COLEGIO PRIVADO ""LA AMISTAD""";9A. CALLE 6-50 ZONA 2 BARRIO EL CALVARIO;78448850;JORGE CASTRO ARMIRA;VIVIAN PAHOLA CASTELLANOS CORONADO;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-0229-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;COLEGIO PRIVADO EL VALLE;LOTIFICACIÓN NUEVO SAN MARTÍN, BARRIO SAN GASPAR;78448617;EDVIN YOBANY VIELMAN ESTRADA;OLGA MARINA RUANO GÁMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-03-2797-46;04-007;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;ESCUELA NORMAL BILINGUE INTERCULTURAL NIM NA OJ;BARRIO EL GUITE;78448747;JORGE CASTRO ARMIRA;--;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-03-2815-46;04-033;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;"LICEO MUNICIPAL CIENTIFICO TECNOLOGICO ""SAN MARTIN""";2AV. 5A. CALLE ZONA 4 A UN COSTADO DEL CEMENTERIO;78448517;EDVIN YOBANY VIELMAN ESTRADA;MARTHA SILVIA CAMEY CHAJÓN;DIVERSIFICADO;MUNICIPAL;URBANA;ABIERTA;BILINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-03-3046-46;04-005;CHIMALTENANGO;SAN MARTIN JILOTEPEQUE;LICEO CRISTIANO JERUSALEN;BARRIO LA JOYA;78448635;MARIA ISABEL ORDON CAMEY;.;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-0009-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ""XEKUPILAJ""";1A. CALLE 4-30 ZONA 3;34364455;AGRIPINO PEREN CUTZAL;--;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0029-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;CENTRO EDUCATIVO FORMACION Y CIENCIA;7A. AVENIDA 7-30 SECTOR CHUWI CRUZ ZONA 2;54424207;EDGAR LEONEL SIMON ICU;AUGUSTO MUX TUBAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-0030-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;INSTITUTO MIXTO BILINGÜE INTERCULTURAL SAN JUAN COMALAPA;3A. AVENIDA 5-97 ZONA 3;47226447;EDGAR LEONEL SIMON ICU;MARCON ANTONIO ICÚ YOOL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0037-46;04-018;CHIMALTENANGO;SAN JUAN COMALAPA;"COLEGIO MIXTO EVANGÉLICO ""BETHLEHEM""";0 CALLE 4-01 ZONA 4;78498972;HENRY WILFREDO CHEX TZIRIN;BLINDO CÉSAR CHALÍ CHALÍ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-0045-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;COLEGIO BILINGÜE INTEGRAL CIENCIA, ARTE Y NACIONALISMO (ICAN);0 AVENIDA 4-78 ZONA 1;46666571;EDGAR LEONEL SIMON ICU;ROXANA EDITH SIRÍN PERÉN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-0046-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;"CENTRO EDUCATIVO BILINGÜE INTERCULTURAL ""RUK'U'X TIJONÏK""";3A. CALLE 3-73, ZONA 3;59492615;AGRIPINO PEREN CUTZAL;ERIKA LORENA CHICOL BAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0048-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;"CENTRO EDUCATIVO ""TÉCNICO CHIXOT""";4A. CALLE 4-78 ZONA 1, BARRIO PAXÁN;42507946;AGRIPINO PEREN CUTZAL;FAUSTO RAFAEL TUYUC BAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0053-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;"CENTRO EDUCATIVO BILINGÜE INTERCULTURAL ""RUK'U'X TIJONÏK""";3A. CALLE 3-73 ZONA 3;59492615;EDGAR LEONEL SIMON ICU;ERIKA LORENA CHICOL BAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0054-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;"CENTRO EDUCATIVO ""FUENTE DE SABIDURÍA""";"6A. AVENIDA ""A"" 0-09 ZONA 4";56310571;EDGAR LEONEL SIMON ICU;JOSÉ NARCISO CHOGUIX CUTZAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-0056-46;04-029;CHIMALTENANGO;SAN JUAN COMALAPA;CENTRO DE EDUCACIÓN EXTRAESCOLAR TEJIENDO EL FUTURO;"3A. AVENIDA ""A"" 00-022 ZONA 3";47238038;MARCO TULIO AJQUEJAY PICHIYA;MARÍA LIDIA ROSITA TZAJ SIMÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;DOBLE;SEMIPRESENCIAL;CHIMALTENANGO
04-04-0061-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;COLEGIO BILINGÜE INTEGRAL CIENCIA, ARTE Y NACIONALISMO (ICAN);0 AVENIDA 4-78 ZONA 1;48666571;EDGAR LEONEL SIMON ICU;DIANA YESENNIA MIZA POYÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-0063-46;04-029;CHIMALTENANGO;SAN JUAN COMALAPA;CENTRO DE EDUCACIÓN EXTRAESCOLAR GRUPO CEIBA;0 AVENIDA 4-24 ZONA 1;59283511;MARCO TULIO AJQUEJAY PICHIYA;CARLOS ENRIQUE COY CÚMEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;SEMIPRESENCIAL;CHIMALTENANGO
04-04-0223-46;04-018;CHIMALTENANGO;SAN JUAN COMALAPA;ESCUELA NACIONAL DE CIENCIAS COMERCIALES ADSCRITO AL INSTITUTO 'ANDRES CURRUCHICHE';0 AVENIDA 4-38 ZONA 1;42855154;HENRY WILFREDO CHEX TZIRIN;;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-2129-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;LICEO MIXTO BILINGUE SAN JUAN;"6A. AVENIDA ""A"" 0-09 ZONA 4";56310571;AGRIPINO PEREN CUTZAL;LUZ MARIANELA SALAZAR PINZÓN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-3193-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;INSTITUTO TECNOLOGICO MUNICIPAL AJPU ITMA;1A. CALLE 4-30 ZONA 3;51295331;AGRIPINO PEREN CUTZAL;--;DIVERSIFICADO;MUNICIPAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-3194-46;04-034;CHIMALTENANGO;SAN JUAN COMALAPA;INSTITUTO TECNOLOGICO MUNICIPAL AJPU ITMA;1A. CALLE 4-30 ZONA 3;51295331;AGRIPINO PEREN CUTZAL;--;DIVERSIFICADO;MUNICIPAL;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-04-3227-46;04-023;CHIMALTENANGO;SAN JUAN COMALAPA;CENTRO EDUCATIVO FORMACION Y CIENCIA;7A. AVENIDA 7-30 SECTOR CHUWI CRUZ, ZONA 2;54424207;EDGAR LEONEL SIMON ICU;AUGUSTO MUX TUBAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-04-3276-46;04-018;CHIMALTENANGO;SAN JUAN COMALAPA;INSTITUTO MIXTO BILINGUE INTERCULTURAL SAN JUAN COMALAPA;3A. AVENIDA 5-97 ZONA 3;59732620;HENRY WILFREDO CHEX TZIRIN;EDGAR LEONEL SIMÓN ICÚ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-05-0015-46;04-015;CHIMALTENANGO;SANTA APOLONIA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SALVANDO NUESTRA NATURALEZA;4A. CALLE 1-68 ZONA 4;48385368;LUZ MARIE BALAN MARROQUIN DE PINZON;JUAN MARTIN CHONAY;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-05-0016-46;04-015;CHIMALTENANGO;SANTA APOLONIA;"LICEO TECNOLÓGICO BILINGÜE ""EL ROBLE""";3ER. CALLEJON 2-66 ZONA 1;33081317;LUZ MARIE BALAN MARROQUIN DE PINZON;JOSÉ DAVID PELICÓ JIATZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-05-0017-46;04-015;CHIMALTENANGO;SANTA APOLONIA;"LICEO TECNOLÓGICO BILINGÜE ""EL ROBLE""";3ER. CALLEJÓN 2-66 ZONA 1;33081317;LUZ MARIE BALAN MARROQUIN DE PINZON;JOSÉ DAVID PELICÓ JIATZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-05-0021-46;04-015;CHIMALTENANGO;SANTA APOLONIA;"LICEO TECNOLÓGICO BILINGÜE ""EL ROBLE""";3ER. CALLEJÓN 2-66 ZONA 1;32862605;LUZ MARIE BALAN MARROQUIN DE PINZON;LIDIA MIGDALIA AZUCENA VELÁSQUEZ MARQUEZ DE MONTEALEGRE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-0038-46;04-010;CHIMALTENANGO;TECPAN GUATEMALA;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA 6 DE FEBRERO;SECTOR EL MIRADOR, BARRIO SAN ANTONIO, ZONA 4;78403520;BYRON LEONEL NOTZ CUTZAL;--;DIVERSIFICADO;OFICIAL;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0052-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;"COLEGIO EVANGÉLICO MIXTO ""BETHESDA""";2A. AVENIDA 1-48 ZONA 2;78403684;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;CARLOS ENRIQUE MORALES SUT;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0062-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;"COLEGIO DE FORMACIÓN INTEGRAL ""IXIMULEW""";3A. CALLE 1-27 ZONA 1;43411688;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;MARTA ALICIA COLORADO MATZIR;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0067-46;04-035;CHIMALTENANGO;TECPAN GUATEMALA;"CENTRO EDUCATIVO ""RUNAWAL B´ALAM YA´""";1A. CALLE 5-75 ZONA 4, BARRIO SAN ANTONIO;78404339;FRANCISCO ADOLFO NATARENO PAREDES;CÁNDIDO RODRÍGUEZ GUAJÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0068-46;04-035;CHIMALTENANGO;TECPAN GUATEMALA;"CENTRO EDUCATIVO ""RUNAWAL B´ALAM YA¨""";1A. CALLE 5-75 ZONA 4, BARRIO SAN ANTONIO;78404339;FRANCISCO ADOLFO NATARENO PAREDES;CÁNDIDO RODRÍGUEZ GUAJÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0071-46;04-035;CHIMALTENANGO;TECPAN GUATEMALA;"CENTRO EDUCATIVO ""RUNAWAL B´ALAM YA´""";1A. CALLE 5-75 ZONA 4, BARRIO SAN ANTONIO;78404339;FRANCISCO ADOLFO NATARENO PAREDES;CÁNDIDO RODRIGUEZ GUAJÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0074-46;04-035;CHIMALTENANGO;TECPAN GUATEMALA;"CENTRO EDUCATIVO ""RUNAWAL B´ALAM YA¨""";1A. CALLE 5-75 ZONA 4, BARRIO SAN ANTONIO;78404339;FRANCISCO ADOLFO NATARENO PAREDES;CÁNDIDO RODRÍGUEZ GUAJÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO
04-06-0075-46;04-021;CHIMALTENANGO;TECPAN GUATEMALA;INSTITUTO TECNOLÓGICO POR COOPERATIVA;KM. 88.5 CARRETERA INTERAMERICANA;50170989;JUAN MANUEL COLO RUCUCH;HELEN ELVIRA LEIVA LOPEZ DE FLORES;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO
04-06-0083-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;CENTRO DE FORMACIÓN TURÍSTICA E INFORMÁTICA LICEO TECPÁN;2A. CALLE 4-43 ZONA 3;78404039;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;MAYRA YANIRA MORALES CALEL DE BALA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-0340-46;04-011;CHIMALTENANGO;TECPAN GUATEMALA;INSTITUTO PARTICULAR MIXTO TECPANECO DE EDUCACION MEDIA;1 CALLE 2-39 ZONA 4.;78404465;SILBIA JANETT NUÑEZ RODAS DE PESQUERA;---;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
04-06-2482-46;04-021;CHIMALTENANGO;TECPAN GUATEMALA;INSTITUTO TECNOLOGICO POR COOPERATIVA;KILOMETRO 88.5, CARRETERA INTERAMERICANA;50170989;JUAN MANUEL COLO RUCUCH;HELEN ELVIRA LEIVA LÓPEZ;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO
